bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id,bible_book,version
1,Numbers1:24,WORD,,G1722,Numbers,LXX
1,Numbers1:24,WORD,,G3588,Numbers,LXX
1,Numbers1:24,WORD,,G1411,Numbers,LXX
1,Numbers1:25,WORD,,G3588,Numbers,LXX
1,Numbers1:25,WORD,,,Numbers,LXX
1,Numbers1:25,WORD,,G846,Numbers,LXX
1,Numbers1:25,WORD,,G1537,Numbers,LXX
1,Numbers1:25,WORD,,G3588,Numbers,LXX
1,Numbers1:25,WORD,,G5443,Numbers,LXX
1,Numbers1:25,WORD,,G1045,Numbers,LXX
1,Numbers1:25,WORD,,G4002,Numbers,LXX
1,Numbers1:25,WORD,,G2532,Numbers,LXX
1,Numbers1:25,WORD,,G5062,Numbers,LXX
1,Numbers1:25,WORD,,G5505,Numbers,LXX
1,Numbers1:25,WORD,,G2532,Numbers,LXX
1,Numbers1:25,WORD,,G1812,Numbers,LXX
1,Numbers1:25,WORD,,G2532,Numbers,LXX
1,Numbers1:25,WORD,,G4004,Numbers,LXX
1,Numbers1:26,WORD,,G3588,Numbers,LXX
1,Numbers1:26,WORD,,G5207,Numbers,LXX
1,Numbers1:26,WORD,,G2448,Numbers,LXX
1,Numbers1:26,WORD,,G2596,Numbers,LXX
1,Numbers1:26,WORD,,G4772,Numbers,LXX
1,Numbers1:26,WORD,,G846,Numbers,LXX
1,Numbers1:26,WORD,,G2596,Numbers,LXX
1,Numbers1:26,WORD,,G1218,Numbers,LXX
1,Numbers1:26,WORD,,G846,Numbers,LXX
1,Numbers1:26,WORD,,G2596,Numbers,LXX
1,Numbers1:26,WORD,,G3624,Numbers,LXX
1,Numbers1:26,WORD,,G3965,Numbers,LXX
1,Numbers1:26,WORD,,G846,Numbers,LXX
1,Numbers1:26,WORD,,G2596,Numbers,LXX
1,Numbers1:26,WORD,,G706,Numbers,LXX
1,Numbers1:26,WORD,,G3686,Numbers,LXX
1,Numbers1:26,WORD,,G846,Numbers,LXX
1,Numbers1:26,WORD,,G2596,Numbers,LXX
1,Numbers1:26,WORD,,G2776,Numbers,LXX
1,Numbers1:26,WORD,,G846,Numbers,LXX
1,Numbers1:26,WORD,,G3956,Numbers,LXX
1,Numbers1:26,WORD,,,Numbers,LXX
1,Numbers1:26,WORD,,G575,Numbers,LXX
1,Numbers1:26,WORD,,,Numbers,LXX
1,Numbers1:26,WORD,,G2532,Numbers,LXX
1,Numbers1:26,WORD,,G1883,Numbers,LXX
1,Numbers1:26,WORD,,G3956,Numbers,LXX
1,Numbers1:26,WORD,,G3588,Numbers,LXX
1,Numbers1:26,WORD,,G1607,Numbers,LXX
1,Numbers1:26,WORD,,G1722,Numbers,LXX
1,Numbers1:26,WORD,,G3588,Numbers,LXX
1,Numbers1:26,WORD,,G1411,Numbers,LXX
1,Numbers1:27,WORD,,G3588,Numbers,LXX
1,Numbers1:27,WORD,,,Numbers,LXX
1,Numbers1:27,WORD,,G846,Numbers,LXX
1,Numbers1:27,WORD,,G1537,Numbers,LXX
1,Numbers1:27,WORD,,G3588,Numbers,LXX
1,Numbers1:27,WORD,,G5443,Numbers,LXX
1,Numbers1:27,WORD,,G2448,Numbers,LXX
1,Numbers1:27,WORD,,G5064,Numbers,LXX
1,Numbers1:27,WORD,,G2532,Numbers,LXX
1,Numbers1:27,WORD,,G1440,Numbers,LXX
1,Numbers1:27,WORD,,G5505,Numbers,LXX
1,Numbers1:27,WORD,,G2532,Numbers,LXX
1,Numbers1:27,WORD,,G1812,Numbers,LXX
1,Numbers1:28,WORD,,G3588,Numbers,LXX
1,Numbers1:28,WORD,,G5207,Numbers,LXX
1,Numbers1:28,WORD,,,Numbers,LXX
1,Numbers1:28,WORD,,G2596,Numbers,LXX
1,Numbers1:28,WORD,,G4772,Numbers,LXX
1,Numbers1:28,WORD,,G846,Numbers,LXX
