bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id
KJV,Exodus,33,Exodus33:13,PHRASE,"I pray thee,",H4994
KJV,Exodus,33,Exodus33:13,WORD,if,H518
KJV,Exodus,33,Exodus33:13,PHRASE,I have found,H4672
KJV,Exodus,33,Exodus33:13,WORD,grace,H2580
KJV,Exodus,33,Exodus33:13,PHRASE,"in thy sight,",H5869
KJV,Exodus,33,Exodus33:13,PHRASE,shew me,H3045
KJV,Exodus,33,Exodus33:13,WORD,now,H4994
KJV,Exodus,33,Exodus33:13,PHRASE,"thy way,",H1870
KJV,Exodus,33,Exodus33:13,PHRASE,"that I may know thee,",H3045
KJV,Exodus,33,Exodus33:13,WORD,that,H4616
KJV,Exodus,33,Exodus33:13,PHRASE,I may find,H4672
KJV,Exodus,33,Exodus33:13,WORD,grace,H2580
KJV,Exodus,33,Exodus33:13,PHRASE,in thy sight:,H5869
KJV,Exodus,33,Exodus33:13,PHRASE,and consider,H7200
KJV,Exodus,33,Exodus33:13,WORD,that,H3588
KJV,Exodus,33,Exodus33:13,WORD,this,H2088
KJV,Exodus,33,Exodus33:13,WORD,nation,H1471
KJV,Exodus,33,Exodus33:13,WORD,[is],
KJV,Exodus,33,Exodus33:13,PHRASE,thy people.,H5971
KJV,Exodus,33,Exodus33:14,PHRASE,"And he said,",H559
KJV,Exodus,33,Exodus33:14,PHRASE,My presence,H6440
KJV,Exodus,33,Exodus33:14,PHRASE,shall go,H3212
KJV,Exodus,33,Exodus33:14,PHRASE,"[with thee],",
KJV,Exodus,33,Exodus33:14,PHRASE,and I will give,H5117
KJV,Exodus,33,Exodus33:14,WORD,thee,
KJV,Exodus,33,Exodus33:14,WORD,rest.,H5117
KJV,Exodus,33,Exodus33:15,PHRASE,And he said,H559
KJV,Exodus,33,Exodus33:15,PHRASE,"unto him,",H413
KJV,Exodus,33,Exodus33:15,WORD,If,H518
KJV,Exodus,33,Exodus33:15,PHRASE,thy presence,H6440
KJV,Exodus,33,Exodus33:15,WORD,go,H1980
KJV,Exodus,33,Exodus33:15,WORD,not,H369
KJV,Exodus,33,Exodus33:15,PHRASE,"[with me],",
KJV,Exodus,33,Exodus33:15,PHRASE,carry us,H5927
KJV,Exodus,33,Exodus33:15,WORD,not,H408
KJV,Exodus,33,Exodus33:15,WORD,up,H5927
KJV,Exodus,33,Exodus33:15,WORD,hence.,H2088
KJV,Exodus,33,Exodus33:16,PHRASE,For wherein,H4100
KJV,Exodus,33,Exodus33:16,PHRASE,shall it be known,H3045
KJV,Exodus,33,Exodus33:16,WORD,here,H645
KJV,Exodus,33,Exodus33:16,WORD,that,H3588
KJV,Exodus,33,Exodus33:16,WORD,I,H589
KJV,Exodus,33,Exodus33:16,PHRASE,and thy people,H5971
KJV,Exodus,33,Exodus33:16,PHRASE,have found,H4672
KJV,Exodus,33,Exodus33:16,WORD,grace,H2580
KJV,Exodus,33,Exodus33:16,PHRASE,in thy sight?,H5869
KJV,Exodus,33,Exodus33:16,PHRASE,[is it],
KJV,Exodus,33,Exodus33:16,WORD,not,H3808
KJV,Exodus,33,Exodus33:16,PHRASE,in that thou goest,H3212
KJV,Exodus,33,Exodus33:16,PHRASE,with us?,H5973
KJV,Exodus,33,Exodus33:16,PHRASE,"so shall we be separated,",H6395
KJV,Exodus,33,Exodus33:16,WORD,I,H589
KJV,Exodus,33,Exodus33:16,PHRASE,"and thy people,",H5971
KJV,Exodus,33,Exodus33:16,PHRASE,from all,H3605
KJV,Exodus,33,Exodus33:16,PHRASE,the people,H5971
KJV,Exodus,33,Exodus33:16,WORD,that,H834
KJV,Exodus,33,Exodus33:16,WORD,[are],
KJV,Exodus,33,Exodus33:16,WORD,upon,H5921
KJV,Exodus,33,Exodus33:16,PHRASE,the face,H6440
KJV,Exodus,33,Exodus33:16,PHRASE,of the earth.,H127
KJV,Exodus,33,Exodus33:17,WORD,And,H559
KJV,Exodus,33,Exodus33:17,PHRASE,the LORD,H3068
KJV,Exodus,33,Exodus33:17,WORD,said,H559
KJV,Exodus,33,Exodus33:17,WORD,unto,H413
KJV,Exodus,33,Exodus33:17,WORD,"Moses,",H4872
KJV,Exodus,33,Exodus33:17,PHRASE,I will do,H6213
KJV,Exodus,33,Exodus33:17,WORD,this,H2088
KJV,Exodus,33,Exodus33:17,WORD,thing,H1697
KJV,Exodus,33,Exodus33:17,WORD,also,H1571
KJV,Exodus,33,Exodus33:17,WORD,that,H834
KJV,Exodus,33,Exodus33:17,PHRASE,thou hast spoken:,H1696
KJV,Exodus,33,Exodus33:17,WORD,for,H3588
KJV,Exodus,33,Exodus33:17,PHRASE,thou hast found,H4672
KJV,Exodus,33,Exodus33:17,WORD,grace,H2580
KJV,Exodus,33,Exodus33:17,PHRASE,"in my sight,",H5869
KJV,Exodus,33,Exodus33:17,PHRASE,and I know thee,H3045
KJV,Exodus,33,Exodus33:17,PHRASE,by name.,H8034
KJV,Exodus,33,Exodus33:18,PHRASE,"And he said,",H559
KJV,Exodus,33,Exodus33:18,PHRASE,"I beseech thee,",H4994
KJV,Exodus,33,Exodus33:18,PHRASE,shew me,H7200
KJV,Exodus,33,Exodus33:18,PHRASE,thy glory.,H3519
KJV,Exodus,33,Exodus33:19,PHRASE,"And he said,",H559
KJV,Exodus,33,Exodus33:19,WORD,I,H589
KJV,Exodus,33,Exodus33:19,PHRASE,will make,H5674
KJV,Exodus,33,Exodus33:19,WORD,all,H3605
KJV,Exodus,33,Exodus33:19,PHRASE,my goodness,H2898
KJV,Exodus,33,Exodus33:19,WORD,pass,H5674
KJV,Exodus,33,Exodus33:19,WORD,before,H5921
KJV,Exodus,33,Exodus33:19,WORD,"thee,",H6440
KJV,Exodus,33,Exodus33:19,PHRASE,and I will proclaim,H7121
KJV,Exodus,33,Exodus33:19,PHRASE,the name,H8034
KJV,Exodus,33,Exodus33:19,PHRASE,of the LORD,H3068
KJV,Exodus,33,Exodus33:19,PHRASE,before thee;,H6440
KJV,Exodus,33,Exodus33:19,PHRASE,and will be gracious,H2603
KJV,Exodus,33,Exodus33:19,PHRASE,to whom,H834
KJV,Exodus,33,Exodus33:19,PHRASE,"I will be gracious,",H2603
KJV,Exodus,33,Exodus33:19,PHRASE,and will shew mercy,H7355
KJV,Exodus,33,Exodus33:19,PHRASE,on whom,H834
KJV,Exodus,33,Exodus33:19,PHRASE,I will shew mercy.,H7355
KJV,Exodus,33,Exodus33:20,PHRASE,"And he said,",H559
KJV,Exodus,33,Exodus33:20,PHRASE,Thou canst,H3201
KJV,Exodus,33,Exodus33:20,WORD,not,H3808
KJV,Exodus,33,Exodus33:20,WORD,see,H7200
KJV,Exodus,33,Exodus33:20,PHRASE,my face:,H6440
KJV,Exodus,33,Exodus33:20,PHRASE,for there,H3588
KJV,Exodus,33,Exodus33:20,WORD,shall,H7200
KJV,Exodus,33,Exodus33:20,WORD,no,H3808
KJV,Exodus,33,Exodus33:20,WORD,man,H120
KJV,Exodus,33,Exodus33:20,PHRASE,"see me,",H7200
KJV,Exodus,33,Exodus33:20,PHRASE,and live.,H2425
KJV,Exodus,33,Exodus33:21,WORD,And,H559
KJV,Exodus,33,Exodus33:21,PHRASE,the LORD,H3068
KJV,Exodus,33,Exodus33:21,WORD,"said,",H559
KJV,Exodus,33,Exodus33:21,WORD,"Behold,",H2009
KJV,Exodus,33,Exodus33:21,PHRASE,[there is],
KJV,Exodus,33,Exodus33:21,PHRASE,a place,H4725
KJV,Exodus,33,Exodus33:21,PHRASE,"by me,",H854
KJV,Exodus,33,Exodus33:21,PHRASE,and thou shalt stand,H5324
KJV,Exodus,33,Exodus33:21,WORD,upon,H5921
KJV,Exodus,33,Exodus33:21,PHRASE,a rock:,H6697
KJV,Exodus,33,Exodus33:22,PHRASE,"And it shall come to pass,",H1961
KJV,Exodus,33,Exodus33:22,WORD,while,H5674
KJV,Exodus,33,Exodus33:22,PHRASE,my glory,H3519
KJV,Exodus,33,Exodus33:22,PHRASE,"passeth by,",H5674
KJV,Exodus,33,Exodus33:22,PHRASE,that I will put thee,H7760
KJV,Exodus,33,Exodus33:22,PHRASE,in a clift,H5366
KJV,Exodus,33,Exodus33:22,PHRASE,"of the rock,",H6697
KJV,Exodus,33,Exodus33:22,PHRASE,and will cover,H5526
KJV,Exodus,33,Exodus33:22,WORD,thee,H5921
KJV,Exodus,33,Exodus33:22,PHRASE,with my hand,H3709
KJV,Exodus,33,Exodus33:22,WORD,while,H5704
KJV,Exodus,33,Exodus33:22,PHRASE,I pass by:,H5674
KJV,Exodus,33,Exodus33:23,PHRASE,And I will take away,H5493
KJV,Exodus,33,Exodus33:23,PHRASE,"mine hand,",H3709
KJV,Exodus,33,Exodus33:23,PHRASE,and thou shalt see,H7200
KJV,Exodus,33,Exodus33:23,PHRASE,my back parts:,H268
KJV,Exodus,33,Exodus33:23,PHRASE,but my face,H6440
KJV,Exodus,33,Exodus33:23,WORD,shall,H7200
KJV,Exodus,33,Exodus33:23,WORD,not,H3808
KJV,Exodus,33,Exodus33:23,PHRASE,be seen.,H7200
KJV,Exodus,34,Exodus34:1,WORD,And,H559
KJV,Exodus,34,Exodus34:1,PHRASE,the LORD,H3068
KJV,Exodus,34,Exodus34:1,WORD,said,H559
KJV,Exodus,34,Exodus34:1,WORD,unto,H413
KJV,Exodus,34,Exodus34:1,WORD,"Moses,",H4872
KJV,Exodus,34,Exodus34:1,WORD,Hew,H6458
KJV,Exodus,34,Exodus34:1,WORD,thee,
KJV,Exodus,34,Exodus34:1,WORD,two,H8147
KJV,Exodus,34,Exodus34:1,WORD,tables,H3871
KJV,Exodus,34,Exodus34:1,PHRASE,of stone,H68
KJV,Exodus,34,Exodus34:1,PHRASE,like unto the first:,H7223
KJV,Exodus,34,Exodus34:1,PHRASE,and I will write,H3789
KJV,Exodus,34,Exodus34:1,WORD,upon,H5921
KJV,Exodus,34,Exodus34:1,WORD,[these],
KJV,Exodus,34,Exodus34:1,WORD,tables,H3871
KJV,Exodus,34,Exodus34:1,PHRASE,the words,H1697
KJV,Exodus,34,Exodus34:1,WORD,that,H834
KJV,Exodus,34,Exodus34:1,WORD,were,H1961
KJV,Exodus,34,Exodus34:1,WORD,in,H5921
KJV,Exodus,34,Exodus34:1,WORD,the,H3871
KJV,Exodus,34,Exodus34:1,WORD,first,H7223
KJV,Exodus,34,Exodus34:1,WORD,"tables,",H3871
KJV,Exodus,34,Exodus34:1,WORD,which,H834
KJV,Exodus,34,Exodus34:1,PHRASE,thou brakest.,H7665
KJV,Exodus,34,Exodus34:2,PHRASE,And be,H1961
KJV,Exodus,34,Exodus34:2,WORD,ready,H3559
KJV,Exodus,34,Exodus34:2,PHRASE,"in the morning,",H1242
KJV,Exodus,34,Exodus34:2,PHRASE,and come up,H5927
KJV,Exodus,34,Exodus34:2,PHRASE,in the morning,H1242
KJV,Exodus,34,Exodus34:2,WORD,unto,H413
KJV,Exodus,34,Exodus34:2,WORD,mount,H2022
KJV,Exodus,34,Exodus34:2,WORD,"Sinai,",H5514
KJV,Exodus,34,Exodus34:2,PHRASE,and present thyself,H5324
KJV,Exodus,34,Exodus34:2,WORD,there,H8033
KJV,Exodus,34,Exodus34:2,PHRASE,to me,H589
KJV,Exodus,34,Exodus34:2,WORD,in,H5921
KJV,Exodus,34,Exodus34:2,PHRASE,the top,H7218
KJV,Exodus,34,Exodus34:2,PHRASE,of the mount.,H2022
KJV,Exodus,34,Exodus34:3,WORD,And,H376
KJV,Exodus,34,Exodus34:3,WORD,no,H3808
KJV,Exodus,34,Exodus34:3,WORD,man,H376
KJV,Exodus,34,Exodus34:3,PHRASE,shall come up,H5927
KJV,Exodus,34,Exodus34:3,PHRASE,"with thee,",H5973
KJV,Exodus,34,Exodus34:3,WORD,neither,H408
KJV,Exodus,34,Exodus34:3,WORD,let,H7200
KJV,Exodus,34,Exodus34:3,PHRASE,any man,H376
KJV,Exodus,34,Exodus34:3,PHRASE,be seen,H7200
KJV,Exodus,34,Exodus34:3,PHRASE,throughout all,H3605
KJV,Exodus,34,Exodus34:3,PHRASE,the mount;,H2022
KJV,Exodus,34,Exodus34:3,WORD,neither,H408
KJV,Exodus,34,Exodus34:3,WORD,let,H7462
KJV,Exodus,34,Exodus34:3,PHRASE,the flocks,H6629
KJV,Exodus,34,Exodus34:3,PHRASE,nor herds,H1241
KJV,Exodus,34,Exodus34:3,WORD,feed,H7462
KJV,Exodus,34,Exodus34:3,WORD,,H413
KJV,Exodus,34,Exodus34:3,WORD,before,H4136
KJV,Exodus,34,Exodus34:3,WORD,that,H1931
KJV,Exodus,34,Exodus34:3,WORD,mount.,H2022
KJV,Exodus,34,Exodus34:4,PHRASE,And he hewed,H6458
KJV,Exodus,34,Exodus34:4,WORD,two,H8147
KJV,Exodus,34,Exodus34:4,WORD,tables,H3871
KJV,Exodus,34,Exodus34:4,PHRASE,of stone,H68
KJV,Exodus,34,Exodus34:4,PHRASE,like unto the first;,H7223
KJV,Exodus,34,Exodus34:4,WORD,and,H7925
KJV,Exodus,34,Exodus34:4,WORD,Moses,H4872
KJV,Exodus,34,Exodus34:4,PHRASE,rose up early,H7925
KJV,Exodus,34,Exodus34:4,PHRASE,"in the morning,",H1242
KJV,Exodus,34,Exodus34:4,PHRASE,and went up,H5927
KJV,Exodus,34,Exodus34:4,WORD,unto,H413
KJV,Exodus,34,Exodus34:4,WORD,mount,H2022
KJV,Exodus,34,Exodus34:4,WORD,"Sinai,",H5514
KJV,Exodus,34,Exodus34:4,WORD,as,H834
KJV,Exodus,34,Exodus34:4,PHRASE,the LORD,H3068
KJV,Exodus,34,Exodus34:4,PHRASE,had commanded,H6680
KJV,Exodus,34,Exodus34:4,WORD,"him,",H853
KJV,Exodus,34,Exodus34:4,PHRASE,and took,H3947
KJV,Exodus,34,Exodus34:4,PHRASE,in his hand,H3027
KJV,Exodus,34,Exodus34:4,WORD,the,H3871
KJV,Exodus,34,Exodus34:4,WORD,two,H8147
KJV,Exodus,34,Exodus34:4,WORD,tables,H3871
KJV,Exodus,34,Exodus34:4,PHRASE,of stone.,H68
KJV,Exodus,34,Exodus34:5,WORD,And,H3381
KJV,Exodus,34,Exodus34:5,PHRASE,the LORD,H3068
KJV,Exodus,34,Exodus34:5,WORD,descended,H3381
KJV,Exodus,34,Exodus34:5,PHRASE,"in the cloud,",H6051
KJV,Exodus,34,Exodus34:5,PHRASE,and stood,H3320
KJV,Exodus,34,Exodus34:5,PHRASE,with him,H5973
KJV,Exodus,34,Exodus34:5,WORD,"there,",H8033
KJV,Exodus,34,Exodus34:5,PHRASE,and proclaimed,H7121
KJV,Exodus,34,Exodus34:5,PHRASE,the name,H8034
KJV,Exodus,34,Exodus34:5,PHRASE,of the LORD.,H3068
KJV,Exodus,34,Exodus34:6,WORD,And,H5674
KJV,Exodus,34,Exodus34:6,PHRASE,the LORD,H3068
KJV,Exodus,34,Exodus34:6,PHRASE,passed by,H5674
KJV,Exodus,34,Exodus34:6,WORD,before,H5921
KJV,Exodus,34,Exodus34:6,WORD,"him,",H6440
KJV,Exodus,34,Exodus34:6,PHRASE,"and proclaimed,",H7121
KJV,Exodus,34,Exodus34:6,PHRASE,"The LORD,",H3068
KJV,Exodus,34,Exodus34:6,PHRASE,The LORD,H3068
KJV,Exodus,34,Exodus34:6,WORD,"God,",H410
KJV,Exodus,34,Exodus34:6,WORD,merciful,H7349
KJV,Exodus,34,Exodus34:6,PHRASE,"and gracious,",H2587
KJV,Exodus,34,Exodus34:6,WORD,"longsuffering,",H750
KJV,Exodus,34,Exodus34:6,WORD,,H639
KJV,Exodus,34,Exodus34:6,PHRASE,and abundant,H7227
KJV,Exodus,34,Exodus34:6,PHRASE,in goodness,H2617
KJV,Exodus,34,Exodus34:6,PHRASE,"and truth,",H571
KJV,Exodus,34,Exodus34:7,WORD,Keeping,H5341
KJV,Exodus,34,Exodus34:7,WORD,mercy,H2617
KJV,Exodus,34,Exodus34:7,PHRASE,"for thousands,",H505
KJV,Exodus,34,Exodus34:7,WORD,forgiving,H5375
KJV,Exodus,34,Exodus34:7,WORD,iniquity,H5771
KJV,Exodus,34,Exodus34:7,PHRASE,and transgression,H6588
KJV,Exodus,34,Exodus34:7,PHRASE,"and sin,",H2403
KJV,Exodus,34,Exodus34:7,PHRASE,and that will,H5352
KJV,Exodus,34,Exodus34:7,WORD,by,H5352
KJV,Exodus,34,Exodus34:7,WORD,no,H3808
KJV,Exodus,34,Exodus34:7,WORD,means,H5352
KJV,Exodus,34,Exodus34:7,WORD,clear,H5352
KJV,Exodus,34,Exodus34:7,PHRASE,[the guilty];,
KJV,Exodus,34,Exodus34:7,WORD,visiting,H6485
KJV,Exodus,34,Exodus34:7,PHRASE,the iniquity,H5771
KJV,Exodus,34,Exodus34:7,PHRASE,of the fathers,H1
KJV,Exodus,34,Exodus34:7,WORD,upon,H5921
KJV,Exodus,34,Exodus34:7,PHRASE,"the children,",H1121
KJV,Exodus,34,Exodus34:7,PHRASE,and upon,H5921
KJV,Exodus,34,Exodus34:7,PHRASE,the children's,H1121
KJV,Exodus,34,Exodus34:7,WORD,"children,",H1121
KJV,Exodus,34,Exodus34:7,WORD,unto,H5921
KJV,Exodus,34,Exodus34:7,PHRASE,the third,H8029
KJV,Exodus,34,Exodus34:7,PHRASE,and to,H5921
KJV,Exodus,34,Exodus34:7,PHRASE,the fourth,H7256
KJV,Exodus,34,Exodus34:7,WORD,[generation].,
KJV,Exodus,34,Exodus34:8,WORD,And,H4116
KJV,Exodus,34,Exodus34:8,WORD,Moses,H4872
KJV,Exodus,34,Exodus34:8,PHRASE,"made haste,",H4116
KJV,Exodus,34,Exodus34:8,PHRASE,and bowed his head,H6915
KJV,Exodus,34,Exodus34:8,PHRASE,"toward the earth,",H776
KJV,Exodus,34,Exodus34:8,PHRASE,and worshipped.,H7812
KJV,Exodus,34,Exodus34:9,PHRASE,"And he said,",H559
KJV,Exodus,34,Exodus34:9,WORD,If,H518
KJV,Exodus,34,Exodus34:9,WORD,now,H4994
KJV,Exodus,34,Exodus34:9,PHRASE,I have found,H4672
KJV,Exodus,34,Exodus34:9,WORD,grace,H2580
KJV,Exodus,34,Exodus34:9,PHRASE,"in thy sight,",H5869
KJV,Exodus,34,Exodus34:9,PHRASE,"O Lord,",H136
KJV,Exodus,34,Exodus34:9,WORD,let,H3212
KJV,Exodus,34,Exodus34:9,PHRASE,"my Lord,",H136
KJV,Exodus,34,Exodus34:9,PHRASE,"I pray thee,",H4994
KJV,Exodus,34,Exodus34:9,WORD,go,H3212
KJV,Exodus,34,Exodus34:9,PHRASE,among us;,H7130
KJV,Exodus,34,Exodus34:9,WORD,for,H3588
KJV,Exodus,34,Exodus34:9,WORD,it,H1931
KJV,Exodus,34,Exodus34:9,WORD,[is],
KJV,Exodus,34,Exodus34:9,WORD,a,H5971
KJV,Exodus,34,Exodus34:9,WORD,stiffnecked,H7186
KJV,Exodus,34,Exodus34:9,WORD,,H6203
KJV,Exodus,34,Exodus34:9,WORD,people;,H5971
KJV,Exodus,34,Exodus34:9,PHRASE,and pardon,H5545
KJV,Exodus,34,Exodus34:9,PHRASE,our iniquity,H5771
KJV,Exodus,34,Exodus34:9,PHRASE,"and our sin,",H2403
KJV,Exodus,34,Exodus34:9,PHRASE,and take us for thine inheritance.,H5157
KJV,Exodus,34,Exodus34:10,PHRASE,"And he said,",H559
KJV,Exodus,34,Exodus34:10,WORD,"Behold,",H2009
KJV,Exodus,34,Exodus34:10,WORD,I,H595
KJV,Exodus,34,Exodus34:10,WORD,make,H3772
KJV,Exodus,34,Exodus34:10,PHRASE,a covenant:,H1285
KJV,Exodus,34,Exodus34:10,WORD,before,H5048
KJV,Exodus,34,Exodus34:10,WORD,all,H3605
KJV,Exodus,34,Exodus34:10,PHRASE,thy people,H5971
KJV,Exodus,34,Exodus34:10,PHRASE,I will do,H6213
KJV,Exodus,34,Exodus34:10,WORD,"marvels,",H6381
KJV,Exodus,34,Exodus34:10,PHRASE,such as,H834
KJV,Exodus,34,Exodus34:10,WORD,have,H1254
KJV,Exodus,34,Exodus34:10,WORD,not,H3808
KJV,Exodus,34,Exodus34:10,PHRASE,been done,H1254
KJV,Exodus,34,Exodus34:10,PHRASE,in all,H3605
KJV,Exodus,34,Exodus34:10,PHRASE,"the earth,",H776
KJV,Exodus,34,Exodus34:10,PHRASE,nor in any,H3605
KJV,Exodus,34,Exodus34:10,WORD,nation:,H1471
KJV,Exodus,34,Exodus34:10,WORD,and,H7200
KJV,Exodus,34,Exodus34:10,WORD,all,H3605
KJV,Exodus,34,Exodus34:10,PHRASE,the people,H5971
KJV,Exodus,34,Exodus34:10,WORD,among,H7130
KJV,Exodus,34,Exodus34:10,WORD,which,H834
KJV,Exodus,34,Exodus34:10,WORD,thou,H859
KJV,Exodus,34,Exodus34:10,WORD,[art],
KJV,Exodus,34,Exodus34:10,PHRASE,shall see,H7200
KJV,Exodus,34,Exodus34:10,PHRASE,the work,H4639
KJV,Exodus,34,Exodus34:10,PHRASE,of the LORD:,H3068
KJV,Exodus,34,Exodus34:10,WORD,for,H3588
KJV,Exodus,34,Exodus34:10,WORD,it,H1931
KJV,Exodus,34,Exodus34:10,WORD,[is],
KJV,Exodus,34,Exodus34:10,PHRASE,a terrible thing,H3372
KJV,Exodus,34,Exodus34:10,WORD,that,H834
KJV,Exodus,34,Exodus34:10,WORD,I,H589
KJV,Exodus,34,Exodus34:10,PHRASE,will do,H6213
KJV,Exodus,34,Exodus34:10,PHRASE,with thee.,H5973
KJV,Exodus,34,Exodus34:11,WORD,Observe,H8104
KJV,Exodus,34,Exodus34:11,WORD,thou,
KJV,Exodus,34,Exodus34:11,PHRASE,that which,H834
KJV,Exodus,34,Exodus34:11,WORD,I,H595
KJV,Exodus,34,Exodus34:11,PHRASE,command thee,H6680
KJV,Exodus,34,Exodus34:11,PHRASE,this day:,H3117
KJV,Exodus,34,Exodus34:11,PHRASE,"behold, I",H2005
KJV,Exodus,34,Exodus34:11,PHRASE,drive out,H1644
KJV,Exodus,34,Exodus34:11,PHRASE,before thee,H6440
KJV,Exodus,34,Exodus34:11,PHRASE,"the Amorite,",H567
KJV,Exodus,34,Exodus34:11,PHRASE,"and the Canaanite,",H3669
KJV,Exodus,34,Exodus34:11,PHRASE,"and the Hittite,",H2850
KJV,Exodus,34,Exodus34:11,PHRASE,"and the Perizzite,",H6522
KJV,Exodus,34,Exodus34:11,PHRASE,"and the Hivite,",H2340
KJV,Exodus,34,Exodus34:11,PHRASE,and the Jebusite.,H2983
KJV,Exodus,34,Exodus34:12,PHRASE,Take heed,H8104
KJV,Exodus,34,Exodus34:12,PHRASE,"to thyself,",
KJV,Exodus,34,Exodus34:12,WORD,lest,H6435
KJV,Exodus,34,Exodus34:12,PHRASE,thou make,H3772
KJV,Exodus,34,Exodus34:12,PHRASE,a covenant,H1285
KJV,Exodus,34,Exodus34:12,PHRASE,with the inhabitants,H3427
KJV,Exodus,34,Exodus34:12,PHRASE,of the land,H776
KJV,Exodus,34,Exodus34:12,WORD,whither,H834
KJV,Exodus,34,Exodus34:12,WORD,thou,H859
KJV,Exodus,34,Exodus34:12,WORD,"goest,",H935
KJV,Exodus,34,Exodus34:12,WORD,lest,H6435
KJV,Exodus,34,Exodus34:12,PHRASE,it be,H1961
KJV,Exodus,34,Exodus34:12,WORD,for,H5921
KJV,Exodus,34,Exodus34:12,PHRASE,a snare,H4170
KJV,Exodus,34,Exodus34:12,PHRASE,in the midst of thee:,H7130
KJV,Exodus,34,Exodus34:13,WORD,But,H3588
KJV,Exodus,34,Exodus34:13,PHRASE,ye shall destroy,H5422
KJV,Exodus,34,Exodus34:13,PHRASE,"their altars,",H4196
KJV,Exodus,34,Exodus34:13,WORD,break,H7665
KJV,Exodus,34,Exodus34:13,PHRASE,"their images,",H4676
KJV,Exodus,34,Exodus34:13,WORD,and,H853
KJV,Exodus,34,Exodus34:13,PHRASE,cut down,H3772
KJV,Exodus,34,Exodus34:13,PHRASE,their groves:,H842
KJV,Exodus,34,Exodus34:14,WORD,For,H3588
KJV,Exodus,34,Exodus34:14,PHRASE,thou shalt worship,H7812
KJV,Exodus,34,Exodus34:14,WORD,no,H3808
KJV,Exodus,34,Exodus34:14,WORD,other,H312
KJV,Exodus,34,Exodus34:14,WORD,god:,H410
KJV,Exodus,34,Exodus34:14,WORD,for,H3588
KJV,Exodus,34,Exodus34:14,PHRASE,"the LORD,",H3068
KJV,Exodus,34,Exodus34:14,PHRASE,whose name,H8034
KJV,Exodus,34,Exodus34:14,WORD,[is],
KJV,Exodus,34,Exodus34:14,WORD,"Jealous,",H7067
KJV,Exodus,34,Exodus34:14,WORD,[is],
KJV,Exodus,34,Exodus34:14,PHRASE,a jealous,H7067
KJV,Exodus,34,Exodus34:14,WORD,God:,H410
KJV,Exodus,34,Exodus34:15,WORD,Lest,H6435
KJV,Exodus,34,Exodus34:15,PHRASE,thou make,H3772
KJV,Exodus,34,Exodus34:15,PHRASE,a covenant,H1285
KJV,Exodus,34,Exodus34:15,PHRASE,with the inhabitants,H3427
KJV,Exodus,34,Exodus34:15,PHRASE,"of the land,",H776
KJV,Exodus,34,Exodus34:15,PHRASE,and they go a whoring,H2181
KJV,Exodus,34,Exodus34:15,WORD,after,H310
KJV,Exodus,34,Exodus34:15,PHRASE,"their gods,",H430
KJV,Exodus,34,Exodus34:15,PHRASE,and do sacrifice,H2076
KJV,Exodus,34,Exodus34:15,PHRASE,"unto their gods,",H430
KJV,Exodus,34,Exodus34:15,PHRASE,and [one] call,H7121
KJV,Exodus,34,Exodus34:15,WORD,"thee,",
KJV,Exodus,34,Exodus34:15,PHRASE,and thou eat,H398
KJV,Exodus,34,Exodus34:15,PHRASE,of his sacrifice;,H2077
KJV,Exodus,34,Exodus34:16,PHRASE,And thou take,H3947
KJV,Exodus,34,Exodus34:16,PHRASE,of their daughters,H1323
KJV,Exodus,34,Exodus34:16,PHRASE,"unto thy sons,",H1121
KJV,Exodus,34,Exodus34:16,WORD,and,H2181
KJV,Exodus,34,Exodus34:16,PHRASE,their daughters,H1323
KJV,Exodus,34,Exodus34:16,PHRASE,go a whoring,H2181
KJV,Exodus,34,Exodus34:16,WORD,after,H310
KJV,Exodus,34,Exodus34:16,PHRASE,"their gods,",H430
KJV,Exodus,34,Exodus34:16,PHRASE,and make,H2181
KJV,Exodus,34,Exodus34:16,PHRASE,thy sons,H1121
KJV,Exodus,34,Exodus34:16,PHRASE,go a whoring,H2181
KJV,Exodus,34,Exodus34:16,WORD,after,H310
KJV,Exodus,34,Exodus34:16,PHRASE,their gods.,H430
KJV,Exodus,34,Exodus34:17,PHRASE,Thou shalt make,H6213
KJV,Exodus,34,Exodus34:17,WORD,thee,
KJV,Exodus,34,Exodus34:17,WORD,no,H3808
KJV,Exodus,34,Exodus34:17,WORD,molten,H4541
KJV,Exodus,34,Exodus34:17,WORD,gods.,H430
KJV,Exodus,34,Exodus34:18,PHRASE,The feast,H2282
KJV,Exodus,34,Exodus34:18,PHRASE,of unleavened bread,H4682
KJV,Exodus,34,Exodus34:18,PHRASE,shalt thou keep.,H8104
KJV,Exodus,34,Exodus34:18,WORD,Seven,H7651
KJV,Exodus,34,Exodus34:18,WORD,days,H3117
KJV,Exodus,34,Exodus34:18,PHRASE,thou shalt eat,H398
KJV,Exodus,34,Exodus34:18,PHRASE,"unleavened bread,",H4682
KJV,Exodus,34,Exodus34:18,WORD,as,H834
KJV,Exodus,34,Exodus34:18,PHRASE,"I commanded thee,",H6680
KJV,Exodus,34,Exodus34:18,PHRASE,in the time,H4150
KJV,Exodus,34,Exodus34:18,WORD,of,H2320
KJV,Exodus,34,Exodus34:18,WORD,the,H24
KJV,Exodus,34,Exodus34:18,WORD,month,H2320
